Year,Month,Temp_Anomaly,Date,5yr_moving_avg,10yr_moving_avg,Month_Num,Season_Spring,Season_Summer,Season_Winter,Data_Type,Predicted Anomaly
2005,Dec,,2005-12-01,,,,,,,Predicted,0.6851989658620369
2006,Jan,,2006-01-01,,,,,,,Predicted,0.7017183428948505
2006,Feb,,2006-02-01,,,,,,,Predicted,0.6846968130521438
2006,Mar,,2006-03-01,,,,,,,Predicted,0.6341864563646338
2006,Apr,,2006-04-01,,,,,,,Predicted,0.5428112111319259
2006,May,,2006-05-01,,,,,,,Predicted,0.5277404526542929
2006,Jun,,2006-06-01,,,,,,,Predicted,0.570327075182092
2006,Jul,,2006-07-01,,,,,,,Predicted,0.5821713451907573
2006,Aug,,2006-08-01,,,,,,,Predicted,0.6139840373596992
2006,Sep,,2006-09-01,,,,,,,Predicted,0.6622210413804717
2006,Oct,,2006-10-01,,,,,,,Predicted,0.701187005118531
2006,Nov,,2006-11-01,,,,,,,Predicted,0.7217197540362803
2006,Dec,,2006-12-01,,,,,,,Predicted,0.7233722350928066
2007,Jan,,2007-01-01,,,,,,,Predicted,0.6993933428948506
2007,Feb,,2007-02-01,,,,,,,Predicted,0.6797426463854772
2007,Mar,,2007-03-01,,,,,,,Predicted,0.6324739563646339
2007,Apr,,2007-04-01,,,,,,,Predicted,0.5396459455641602
2007,May,,2007-05-01,,,,,,,Predicted,0.5250085204198607
2007,Jun,,2007-06-01,,,,,,,Predicted,0.5696737418487586
2007,Jul,,2007-07-01,,,,,,,Predicted,0.5808946785240906
2007,Aug,,2007-08-01,,,,,,,Predicted,0.6129573706930325
2007,Sep,,2007-09-01,,,,,,,Predicted,0.6590135413804716
2007,Oct,,2007-10-01,,,,,,,Predicted,0.699287005118531
2007,Nov,,2007-11-01,,,,,,,Predicted,0.7203947540362803
2007,Dec,,2007-12-01,,,,,,,Predicted,0.7168710446166162
2008,Jan,,2008-01-01,,,,,,,Predicted,0.6385304376750706
2008,Feb,,2008-02-01,,,,,,,Predicted,0.603948517433289
2008,Mar,,2008-03-01,,,,,,,Predicted,0.5857897144698335
2008,Apr,,2008-04-01,,,,,,,Predicted,0.5465116326986638
2008,May,,2008-05-01,,,,,,,Predicted,0.5342627194591255
2008,Jun,,2008-06-01,,,,,,,Predicted,0.5628753291503452
2008,Jul,,2008-07-01,,,,,,,Predicted,0.5659738848732957
2008,Aug,,2008-08-01,,,,,,,Predicted,0.5493332238676346
2008,Sep,,2008-09-01,,,,,,,Predicted,0.6234193071863036
2008,Oct,,2008-10-01,,,,,,,Predicted,0.6763367167263687
2008,Nov,,2008-11-01,,,,,,,Predicted,0.6893318168345934
2008,Dec,,2008-12-01,,,,,,,Predicted,0.6090714270119989
2009,Jan,,2009-01-01,,,,,,,Predicted,0.6355393204589538
2009,Feb,,2009-02-01,,,,,,,Predicted,0.581135257360029
2009,Mar,,2009-03-01,,,,,,,Predicted,0.593187878881811
2009,Apr,,2009-04-01,,,,,,,Predicted,0.6169658571617007
2009,May,,2009-05-01,,,,,,,Predicted,0.6204296766061458
2009,Jun,,2009-06-01,,,,,,,Predicted,0.6524022203910492
2009,Jul,,2009-07-01,,,,,,,Predicted,0.681783638390612
2009,Aug,,2009-08-01,,,,,,,Predicted,0.6828524550253657
2009,Sep,,2009-09-01,,,,,,,Predicted,0.6629835823278288
2009,Oct,,2009-10-01,,,,,,,Predicted,0.7116934323440839
2009,Nov,,2009-11-01,,,,,,,Predicted,0.7464324285562053
2009,Dec,,2009-12-01,,,,,,,Predicted,0.656168554606626
2010,Jan,,2010-01-01,,,,,,,Predicted,0.7527819780219788
2010,Feb,,2010-02-01,,,,,,,Predicted,0.7565657440547088
2010,Mar,,2010-03-01,,,,,,,Predicted,0.8253165196594616
2010,Apr,,2010-04-01,,,,,,,Predicted,0.7798343658410576
2010,May,,2010-05-01,,,,,,,Predicted,0.7434357745712168
2010,Jun,,2010-06-01,,,,,,,Predicted,0.6716489040449437
2010,Jul,,2010-07-01,,,,,,,Predicted,0.6673201297368138
2010,Aug,,2010-08-01,,,,,,,Predicted,0.675963435840432
2010,Sep,,2010-09-01,,,,,,,Predicted,0.6587017435660999
2010,Oct,,2010-10-01,,,,,,,Predicted,0.7120105218844449
2010,Nov,,2010-11-01,,,,,,,Predicted,0.7446415769200957
2010,Dec,,2010-12-01,,,,,,,Predicted,0.671232453416149
2011,Jan,,2011-01-01,,,,,,,Predicted,0.5654769780219773
2011,Feb,,2011-02-01,,,,,,,Predicted,0.5135193636428931
2011,Mar,,2011-03-01,,,,,,,Predicted,0.6363726340700782
2011,Apr,,2011-04-01,,,,,,,Predicted,0.6453592729867169
2011,May,,2011-05-01,,,,,,,Predicted,0.6160714616314054
2011,Jun,,2011-06-01,,,,,,,Predicted,0.646022533566007
2011,Jul,,2011-07-01,,,,,,,Predicted,0.6583897910039096
2011,Aug,,2011-08-01,,,,,,,Predicted,0.7010213345645151
2011,Sep,,2011-09-01,,,,,,,Predicted,0.6346202532641769
2011,Oct,,2011-10-01,,,,,,,Predicted,0.680366692519366
2011,Nov,,2011-11-01,,,,,,,Predicted,0.7170808031105719
2011,Dec,,2011-12-01,,,,,,,Predicted,0.5955683462732909
2012,Jan,,2012-01-01,,,,,,,Predicted,0.5796552777777767
2012,Feb,,2012-02-01,,,,,,,Predicted,0.519519568160597
2012,Mar,,2012-03-01,,,,,,,Predicted,0.6281223779373211
2012,Apr,,2012-04-01,,,,,,,Predicted,0.6670837460136897
2012,May,,2012-05-01,,,,,,,Predicted,0.671854093027787
2012,Jun,,2012-06-01,,,,,,,Predicted,0.6549640473300208
2012,Jul,,2012-07-01,,,,,,,Predicted,0.6404386787827976
2012,Aug,,2012-08-01,,,,,,,Predicted,0.6744629478123779
2012,Sep,,2012-09-01,,,,,,,Predicted,0.6903039349991081
2012,Oct,,2012-10-01,,,,,,,Predicted,0.7053600820465056
2012,Nov,,2012-11-01,,,,,,,Predicted,0.7469550151485345
2012,Dec,,2012-12-01,,,,,,,Predicted,0.5848304082391044
2013,Jan,,2013-01-01,,,,,,,Predicted,0.6723857844932831
2013,Feb,,2013-02-01,,,,,,,Predicted,0.5863968956043943
2013,Mar,,2013-03-01,,,,,,,Predicted,0.6449895456803975
2013,Apr,,2013-04-01,,,,,,,Predicted,0.6326392056038074
2013,May,,2013-05-01,,,,,,,Predicted,0.6374158423004433
2013,Jun,,2013-06-01,,,,,,,Predicted,0.6525208534004543
2013,Jul,,2013-07-01,,,,,,,Predicted,0.6254175681865642
2013,Aug,,2013-08-01,,,,,,,Predicted,0.670766509835193
2013,Sep,,2013-09-01,,,,,,,Predicted,0.7397135717060712
2013,Oct,,2013-10-01,,,,,,,Predicted,0.731571473942724
2013,Nov,,2013-11-01,,,,,,,Predicted,0.7882014739427244
2013,Dec,,2013-12-01,,,,,,,Predicted,0.6875576572039078
2014,Jan,,2014-01-01,,,,,,,Predicted,0.7307119444444443
2014,Feb,,2014-02-01,,,,,,,Predicted,0.6387952777777766
2014,Mar,,2014-03-01,,,,,,,Predicted,0.7564115770609325
2014,Apr,,2014-04-01,,,,,,,Predicted,0.7726419558488117
2014,May,,2014-05-01,,,,,,,Predicted,0.7497842610436165
2014,Jun,,2014-06-01,,,,,,,Predicted,0.6641698490667041
2014,Jul,,2014-07-01,,,,,,,Predicted,0.6301134902597396
2014,Aug,,2014-08-01,,,,,,,Predicted,0.6724409469696959
2014,Sep,,2014-09-01,,,,,,,Predicted,0.8241933336108329
2014,Oct,,2014-10-01,,,,,,,Predicted,0.7873882596570095
2014,Nov,,2014-11-01,,,,,,,Predicted,0.7271674263236761
2014,Dec,,2014-12-01,,,,,,,Predicted,0.7540947206959712
2015,Jan,,2015-01-01,,,,,,,Predicted,0.8599025000000016
2015,Feb,,2015-02-01,,,,,,,Predicted,0.8780173809523832
2015,Mar,,2015-03-01,,,,,,,Predicted,0.875214880952381
2015,Apr,,2015-04-01,,,,,,,Predicted,0.8004090476190475
2015,May,,2015-05-01,,,,,,,Predicted,0.7980965476190474
2015,Jun,,2015-06-01,,,,,,,Predicted,0.7850358116883125
2015,Jul,,2015-07-01,,,,,,,Predicted,0.7643691450216457
2015,Aug,,2015-08-01,,,,,,,Predicted,0.7789995021645031
2015,Sep,,2015-09-01,,,,,,,Predicted,0.8326494047619061
2015,Oct,,2015-10-01,,,,,,,Predicted,1.0504249999999975
2015,Nov,,2015-11-01,,,,,,,Predicted,1.0364250000000006
2015,Dec,,2015-12-01,,,,,,,Predicted,1.107674999999998
2016,Jan,,2016-01-01,,,,,,,Predicted,0.8599025000000016
2016,Feb,,2016-02-01,,,,,,,Predicted,0.8780173809523832
2016,Mar,,2016-03-01,,,,,,,Predicted,0.875214880952381
2016,Apr,,2016-04-01,,,,,,,Predicted,0.8004090476190475
2016,May,,2016-05-01,,,,,,,Predicted,0.7980965476190474
2016,Jun,,2016-06-01,,,,,,,Predicted,0.7850358116883125
2016,Jul,,2016-07-01,,,,,,,Predicted,0.7643691450216457
2016,Aug,,2016-08-01,,,,,,,Predicted,0.7789995021645031
2016,Sep,,2016-09-01,,,,,,,Predicted,0.8326494047619061
2016,Oct,,2016-10-01,,,,,,,Predicted,1.0504249999999975
2016,Nov,,2016-11-01,,,,,,,Predicted,1.0364250000000006
2016,Dec,,2016-12-01,,,,,,,Predicted,1.107674999999998
2017,Jan,,2017-01-01,,,,,,,Predicted,0.8351545833333308
2017,Feb,,2017-02-01,,,,,,,Predicted,0.8543073214285699
2017,Mar,,2017-03-01,,,,,,,Predicted,0.8890591071428551
2017,Apr,,2017-04-01,,,,,,,Predicted,0.8502974404761886
2017,May,,2017-05-01,,,,,,,Predicted,0.8327957738095217
2017,Jun,,2017-06-01,,,,,,,Predicted,0.7848657521645029
2017,Jul,,2017-07-01,,,,,,,Predicted,0.8054947997835505
2017,Aug,,2017-08-01,,,,,,,Predicted,0.7935539069264077
2017,Sep,,2017-09-01,,,,,,,Predicted,0.8217772619047626
2017,Oct,,2017-10-01,,,,,,,Predicted,0.9759157142857132
2017,Nov,,2017-11-01,,,,,,,Predicted,0.8996565476190483
2017,Dec,,2017-12-01,,,,,,,Predicted,0.9624815476190456
2018,Jan,,2018-01-01,,,,,,,Predicted,0.8357545833333309
2018,Feb,,2018-02-01,,,,,,,Predicted,0.85475732142857
2018,Mar,,2018-03-01,,,,,,,Predicted,0.8890591071428551
2018,Apr,,2018-04-01,,,,,,,Predicted,0.8502974404761886
2018,May,,2018-05-01,,,,,,,Predicted,0.8331124404761884
2018,Jun,,2018-06-01,,,,,,,Predicted,0.7851824188311696
2018,Jul,,2018-07-01,,,,,,,Predicted,0.807375355339106
2018,Aug,,2018-08-01,,,,,,,Predicted,0.7967844624819631
2018,Sep,,2018-09-01,,,,,,,Predicted,0.8252536507936514
2018,Oct,,2018-10-01,,,,,,,Predicted,0.9706657142857134
2018,Nov,,2018-11-01,,,,,,,Predicted,0.8942065476190479
2018,Dec,,2018-12-01,,,,,,,Predicted,0.9512815476190468
2019,Jan,,2019-01-01,,,,,,,Predicted,0.9286550000000028
2019,Feb,,2019-02-01,,,,,,,Predicted,0.9313383333333356
2019,Mar,,2019-03-01,,,,,,,Predicted,1.0854042857142836
2019,Apr,,2019-04-01,,,,,,,Predicted,0.931079285714286
2019,May,,2019-05-01,,,,,,,Predicted,0.8964887409812424
2019,Jun,,2019-06-01,,,,,,,Predicted,0.8968956457431472
2019,Jul,,2019-07-01,,,,,,,Predicted,0.9285819155844148
2019,Aug,,2019-08-01,,,,,,,Predicted,0.925605615079364
2019,Sep,,2019-09-01,,,,,,,Predicted,0.9286683531746044
2019,Oct,,2019-10-01,,,,,,,Predicted,0.9925140476190478
2019,Nov,,2019-11-01,,,,,,,Predicted,0.9756073809523796
2019,Dec,,2019-12-01,,,,,,,Predicted,1.0348440476190508
2020,Jan,,2020-01-01,,,,,,,Predicted,0.9282550000000028
2020,Feb,,2020-02-01,,,,,,,Predicted,0.9310883333333356
2020,Mar,,2020-03-01,,,,,,,Predicted,1.0847042857142837
2020,Apr,,2020-04-01,,,,,,,Predicted,0.929221785714286
2020,May,,2020-05-01,,,,,,,Predicted,0.8955687409812425
2020,Jun,,2020-06-01,,,,,,,Predicted,0.897375645743147
2020,Jul,,2020-07-01,,,,,,,Predicted,0.9290319155844148
2020,Aug,,2020-08-01,,,,,,,Predicted,0.9263056150793638
2020,Sep,,2020-09-01,,,,,,,Predicted,0.9286683531746044
2020,Oct,,2020-10-01,,,,,,,Predicted,0.9910140476190478
2020,Nov,,2020-11-01,,,,,,,Predicted,0.9807573809523794
2020,Dec,,2020-12-01,,,,,,,Predicted,1.0338440476190514
2021,Jan,,2021-01-01,,,,,,,Predicted,0.8481766666666679
2021,Feb,,2021-02-01,,,,,,,Predicted,0.858581666666667
2021,Mar,,2021-03-01,,,,,,,Predicted,0.9469142857142852
2021,Apr,,2021-04-01,,,,,,,Predicted,0.8060520238095242
2021,May,,2021-05-01,,,,,,,Predicted,0.8206602886002896
2021,Jun,,2021-06-01,,,,,,,Predicted,0.8622868362193364
2021,Jul,,2021-07-01,,,,,,,Predicted,0.8940522727272721
2021,Aug,,2021-08-01,,,,,,,Predicted,0.8709115674603173
2021,Sep,,2021-09-01,,,,,,,Predicted,0.8889154960317451
2021,Oct,,2021-10-01,,,,,,,Predicted,0.9624729761904744
2021,Nov,,2021-11-01,,,,,,,Predicted,0.9269388095238073
2021,Dec,,2021-12-01,,,,,,,Predicted,0.8939940476190497
2022,Jan,,2022-01-01,,,,,,,Predicted,0.8807516666666662
2022,Feb,,2022-02-01,,,,,,,Predicted,0.8921358333333319
2022,Mar,,2022-03-01,,,,,,,Predicted,0.9975583333333328
2022,Apr,,2022-04-01,,,,,,,Predicted,0.8538085714285729
2022,May,,2022-05-01,,,,,,,Predicted,0.8534367857142878
2022,Jun,,2022-06-01,,,,,,,Predicted,0.90286810064935
2022,Jul,,2022-07-01,,,,,,,Predicted,0.9288853228715718
2022,Aug,,2022-08-01,,,,,,,Predicted,0.9180638347763336
2022,Sep,,2022-09-01,,,,,,,Predicted,0.9060530014430002
2022,Oct,,2022-10-01,,,,,,,Predicted,0.9523093506493494
2022,Nov,,2022-11-01,,,,,,,Predicted,0.9107001839826826
2022,Dec,,2022-12-01,,,,,,,Predicted,0.8458035714285732
2023,Jan,,2023-01-01,,,,,,,Predicted,0.941749999999998
2023,Feb,,2023-02-01,,,,,,,Predicted,0.9754999999999988
2023,Mar,,2023-03-01,,,,,,,Predicted,1.1412999999999982
2023,Apr,,2023-04-01,,,,,,,Predicted,1.0415
2023,May,,2023-05-01,,,,,,,Predicted,0.9750749999999988
2023,Jun,,2023-06-01,,,,,,,Predicted,1.075075000000002
2023,Jul,,2023-07-01,,,,,,,Predicted,1.1610749999999994
2023,Aug,,2023-08-01,,,,,,,Predicted,1.2124249999999983
2023,Sep,,2023-09-01,,,,,,,Predicted,1.3863999999999976
2023,Oct,,2023-10-01,,,,,,,Predicted,1.3699999999999988
2023,Nov,,2023-11-01,,,,,,,Predicted,1.3893499999999972
2023,Dec,,2023-12-01,,,,,,,Predicted,1.3541499999999973
2024,Jan,,2024-01-01,,,,,,,Predicted,0.941749999999998
2024,Feb,,2024-02-01,,,,,,,Predicted,0.9754999999999988
2024,Mar,,2024-03-01,,,,,,,Predicted,1.1412999999999982
2024,Apr,,2024-04-01,,,,,,,Predicted,1.0415
2024,May,,2024-05-01,,,,,,,Predicted,0.9750749999999988
2024,Jun,,2024-06-01,,,,,,,Predicted,1.075075000000002
2024,Jul,,2024-07-01,,,,,,,Predicted,1.1610749999999994
2024,Aug,,2024-08-01,,,,,,,Predicted,1.2124249999999983
2024,Sep,,2024-09-01,,,,,,,Predicted,1.3863999999999976
2024,Oct,,2024-10-01,,,,,,,Predicted,1.3699999999999988
2024,Nov,,2024-11-01,,,,,,,Predicted,1.3893499999999972
2024,Dec,,2024-12-01,,,,,,,Predicted,1.3541499999999973
2025,Jan,,2025-01-01,,,,,,,Predicted,0.941749999999998
2025,Feb,,2025-02-01,,,,,,,Predicted,0.9754999999999988
2025,Mar,,2025-03-01,,,,,,,Predicted,1.1412999999999982
2025,Apr,,2025-04-01,,,,,,,Predicted,1.0415
2025,May,,2025-05-01,,,,,,,Predicted,0.9750749999999988
2025,Jun,,2025-06-01,,,,,,,Predicted,1.075075000000002
2025,Jul,,2025-07-01,,,,,,,Predicted,1.1610749999999994
2025,Aug,,2025-08-01,,,,,,,Predicted,1.2124249999999983
2025,Sep,,2025-09-01,,,,,,,Predicted,1.3863999999999976
2025,Oct,,2025-10-01,,,,,,,Predicted,1.3699999999999988
2025,Nov,,2025-11-01,,,,,,,Predicted,1.3893499999999972
2025,Dec,,2025-12-01,,,,,,,Predicted,1.3541499999999973
2026,Jan,,2026-01-01,,,,,,,Predicted,0.941749999999998
2026,Feb,,2026-02-01,,,,,,,Predicted,0.9754999999999988
2026,Mar,,2026-03-01,,,,,,,Predicted,1.1412999999999982
2026,Apr,,2026-04-01,,,,,,,Predicted,1.0415
2026,May,,2026-05-01,,,,,,,Predicted,0.9750749999999988
2026,Jun,,2026-06-01,,,,,,,Predicted,1.075075000000002
2026,Jul,,2026-07-01,,,,,,,Predicted,1.1610749999999994
2026,Aug,,2026-08-01,,,,,,,Predicted,1.2124249999999983
2026,Sep,,2026-09-01,,,,,,,Predicted,1.3863999999999976
2026,Oct,,2026-10-01,,,,,,,Predicted,1.3699999999999988
2026,Nov,,2026-11-01,,,,,,,Predicted,1.3893499999999972
2026,Dec,,2026-12-01,,,,,,,Predicted,1.3541499999999973
2027,Jan,,2027-01-01,,,,,,,Predicted,0.941749999999998
2027,Feb,,2027-02-01,,,,,,,Predicted,0.9754999999999988
2027,Mar,,2027-03-01,,,,,,,Predicted,1.1412999999999982
2027,Apr,,2027-04-01,,,,,,,Predicted,1.0415
2027,May,,2027-05-01,,,,,,,Predicted,0.9750749999999988
2027,Jun,,2027-06-01,,,,,,,Predicted,1.075075000000002
2027,Jul,,2027-07-01,,,,,,,Predicted,1.1610749999999994
2027,Aug,,2027-08-01,,,,,,,Predicted,1.2124249999999983
2027,Sep,,2027-09-01,,,,,,,Predicted,1.3863999999999976
2027,Oct,,2027-10-01,,,,,,,Predicted,1.3699999999999988
2027,Nov,,2027-11-01,,,,,,,Predicted,1.3893499999999972
2027,Dec,,2027-12-01,,,,,,,Predicted,1.3541499999999973
2028,Jan,,2028-01-01,,,,,,,Predicted,0.941749999999998
2028,Feb,,2028-02-01,,,,,,,Predicted,0.9754999999999988
2028,Mar,,2028-03-01,,,,,,,Predicted,1.1412999999999982
2028,Apr,,2028-04-01,,,,,,,Predicted,1.0415
2028,May,,2028-05-01,,,,,,,Predicted,0.9750749999999988
2028,Jun,,2028-06-01,,,,,,,Predicted,1.075075000000002
2028,Jul,,2028-07-01,,,,,,,Predicted,1.1610749999999994
2028,Aug,,2028-08-01,,,,,,,Predicted,1.2124249999999983
2028,Sep,,2028-09-01,,,,,,,Predicted,1.3863999999999976
2028,Oct,,2028-10-01,,,,,,,Predicted,1.3699999999999988
2028,Nov,,2028-11-01,,,,,,,Predicted,1.3893499999999972
2028,Dec,,2028-12-01,,,,,,,Predicted,1.3541499999999973
2029,Jan,,2029-01-01,,,,,,,Predicted,0.941749999999998
2029,Feb,,2029-02-01,,,,,,,Predicted,0.9754999999999988
2029,Mar,,2029-03-01,,,,,,,Predicted,1.1412999999999982
2029,Apr,,2029-04-01,,,,,,,Predicted,1.0415
2029,May,,2029-05-01,,,,,,,Predicted,0.9750749999999988
